###Quadrat plot data (nested sizes) froma paired fenced and unfenced plots on Molesworth. Plots established in early 2008 by NZ Forest Surveys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Transect,Plot No.,Species,Subplot1.Tier1,Subplot1.Tier2,Subplot1.Tier3,Subplot1.Tier4,Subplot1.Tier5,Subplot1.Tier6,Subplot2.Tier1,Subplot2.Tier2,Subplot2.Tier3,Subplot2.Tier4,Subplot2.Tier5,Subplot2.Tier6,Subplot3.Tier1,Subplot3.Tier2,Subplot3.Tier3,Subplot3.Tier4,Subplot3.Tier5,Subplot3.Tier6,Subplot4.Tier1,Subplot4.Tier2,Subplot4.Tier3,Subplot4.Tier4,Subplot4.Tier5,Subplot4.Tier6,Subplot5.Tier1,Subplot5.Tier2,Subplot5.Tier3,Subplot5.Tier4,Subplot5.Tier5,Subplot5.Tier6,Subplot6.Tier1,Subplot6.Tier2,Subplot6.Tier3,Subplot6.Tier4,Subplot6.Tier5,Subplot6.Tier6,BrowserSpecies,BrowserIntensity,Browser2Species,Browser2Intensity
LD,5 unfenced,BARE GROUND,0,,,,,,0,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,5 unfenced,ROCK,0,,,,,,0,,,,,,0,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,5 unfenced,CRALAN,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,5 unfenced,HIEPIL,3,,,,,,3,,,,,,3,,,,,,3,,,,,,3,,,,,,3,,,,,,,,,
LD,5 unfenced,BRALAG,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,5 unfenced,DISTOU,1,,,,,,1,,,,,,3,2,,,,,3,3,1,,,,3,2,1,,,,2,2,1,,,,hare,H,,
LD,5 unfenced,DEYAVE,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,5 unfenced,WAHALB,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,5 unfenced,RAOSBS,2,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,5 unfenced,GENCOR,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,5 unfenced,ACRCOL,1,,,,,,2,,,,,,2,1,,,,,3,1,,,,,3,1,,,,,3,1,,,,,,,,
LD,5 unfenced,AGRCAP,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,,,,
LD,5 unfenced,RYTPUM,1,,,,,,2,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,5 unfenced,FESMAT,1,,,,,,1,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
LD,5 unfenced,LEUFRA,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,5 unfenced,MUEAXI,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,5 unfenced,RYTPUM,,,,,,,1,,,,,,2,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
LD,5 unfenced,POACOL,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,,,,
LD,5 unfenced,ANTODO,,,,,,,1,,,,,,1,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
LD,5 unfenced,BRABEL,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,5 unfenced,CELGRA,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,5 unfenced,HIECAE,,,,,,,,,,,,,1,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
LD,5 unfenced,PIMSER,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,,,,
LD,5 unfenced,LUZRUF,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,5 unfenced,ACIAUR,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
LD,5 unfenced,GAUDEP,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,5 unfenced,CHIMAC,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,hare,H,,
LD,5 unfenced,CELSPE,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,,,,1,1,,,,,,,,
LD,5 unfenced,HYPRAD,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,5 unfenced,CHIRUB,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,1,,,,1,1,1,,,,hare,L,,
LD,5 unfenced,ELYAFR,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
LD,5 unfenced,RANMUL,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,5 unfenced,UNCFUS,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,
LD,5 unfenced,OLECYM,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,
LD,5 unfenced,HEBRAK,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,
LD,5 unfenced,ANIARO,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,,,,,,,
LD,5 unfenced,HIEPOL,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,
LD,5 unfenced,OZOVAU,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,
LD,5 unfenced,COPPET,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
LD,5 unfenced,DRAPRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
LD,5 unfenced,ANIFIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
LD,5 unfenced,SCLUNI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
LD,5 unfenced,PRACOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
LD,5 unfenced,DRAROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
LD,5 unfenced,CHIFSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,hare,H,,
LD,5 unfenced,HEBGLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
LD,5 fenced,VEGETATION,5,,,,,,5,1,,,,,5,1,,,,,5,1,,,,,5,1,,,,,5,2,1,,,,,,,
LD,5 fenced,MOSS,3,,,,,,3,,,,,,4,,,,,,3,,,,,,3,,,,,,3,,,,,,,,,
LD,5 fenced,LITTER,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,5 fenced,BARE GROUND,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,5 fenced,ROCK,1,,,,,,1,,,,,,1,,,,,,1,,,,,,2,,,,,,1,,,,,,,,,
LD,5 fenced,ANTODO,2,,,,,,2,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
LD,5 fenced,ACRCOL,2,,,,,,2,1,,,,,2,1,,,,,3,1,,,,,3,1,,,,,3,1,,,,,,,,
LD,5 fenced,POACOL,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,,,,,,1,,,,,,,,,
LD,5 fenced,DEYAVE,2,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,5 fenced,RYTPUM,2,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,5 fenced,HIEPIL,3,,,,,,3,,,,,,3,,,,,,3,,,,,,3,,,,,,3,,,,,,,,,
LD,5 fenced,LEUFRA,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,5 fenced,HYPRAD,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,5 fenced,HIECAE,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,,,,
LD,5 fenced,LUZRUF,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,5 fenced,FESMAT,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
LD,5 fenced,BRALAG,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,5 fenced,GENCOR,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,5 fenced,RAOSUB,,,,,,,2,,,,,,2,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,5 fenced,PIMSER,,,,,,,1,,,,,,2,,,,,,1,,,,,,1,,,,,,1,1,,,,,,,,
LD,5 fenced,DISTOU,,,,,,,1,,,,,,1,,,,,,1,1,,,,,2,1,,,,,3,3,1,,,,hare,M,,
LD,5 fenced,ANIARO,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,5 fenced,OZOVAU,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,5 fenced,RYTPUM,,,,,,,,,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,,,,
LD,5 fenced,PRACOL,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,5 fenced,AGRCAP,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,5 fenced,THELON,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,5 fenced,CRALAN,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,5 fenced,CELGRA,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,5 fenced,BRABEL,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,5 fenced,CHIRUB,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1,,,,1,1,1,,,,,,,
LD,5 fenced,LACHNA,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
LD,5 fenced,CELSPE,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,hare,M,,
LD,5 fenced,RUMACE,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
LD,5 fenced,GAUDEP,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,
LD,5 fenced,ACIAUR,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,,,,,,,
LD,5 fenced,EPIALS,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
LD,5 fenced,OLECYM,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,1,,,,,,,
LD,5 fenced,WAHALB,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
LD,5 fenced,CHIMAC,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,1,,,,,,,
LD,5 fenced,MELALP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hare,M,,
LD,6 unfenced,VEGETATION,6,3,,,,,6,3,,,,,6,4,1,,,,6,4,2,,,,,,,,,,6,3,1,,,,,,,
LD,6 unfenced,MOSS,2,,,,,,2,,,,,,2,,,,,,2,,,,,,,,,,,,2,,,,,,,,,
LD,6 unfenced,LITTER,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,,,,1,,,,,,,,,
LD,6 unfenced,BARE GROUND,0,,,,,,0,,,,,,0,,,,,,0,,,,,,,,,,,,1,,,,,,,,,
LD,6 unfenced,ROCK,0,,,,,,0,,,,,,0,,,,,,0,,,,,,,,,,,,0,,,,,,,,,
LD,6 unfenced,ACRCOL,2,2,,,,,3,2,,,,,2,2,,,,,2,2,,,,,2,1,,,,,3,1,,,,,,,,
LD,6 unfenced,GAUDEP,3,,,,,,4,,,,,,3,,,,,,3,,,,,,2,,,,,,2,,,,,,,,,
LD,6 unfenced,ANIARO,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,6 unfenced,PIMSER,2,,,,,,2,,,,,,1,,,,,,1,,,,,,1,1,,,,,1,1,1,,,,,,,
LD,6 unfenced,HIEPIL,2,,,,,,3,,,,,,2,,,,,,2,,,,,,3,,,,,,3,,,,,,,,,
LD,6 unfenced,BRABEL,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,6 unfenced,LYCFAS,2,,,,,,2,,,,,,2,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,6 unfenced,GENCOR,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,6 unfenced,ANTODO,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,,,,
LD,6 unfenced,AGRCAP,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
LD,6 unfenced,RAOSUB,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,6 unfenced,RYTSET,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,3,1,,,,,3,1,,,,,,,,
LD,6 unfenced,DISTOU,1,1,,,,,1,1,,,,,3,4,1,,,,3,3,2,,,,2,2,1,,,,3,3,1,,,,hare,L,,
LD,6 unfenced,WAHALB,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,6 unfenced,FESMAT,1,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
LD,6 unfenced,LUZRUF,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,,,,,,,
LD,6 unfenced,ACIAUR,,,,,,,1,,,,,,1,,,,,,1,1,,,,,1,1,,,,,1,1,1,,,,hare,L,,
LD,6 unfenced,CELSPE,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,,,,
LD,6 unfenced,CHIRUB,,,,,,,1,,,,,,1,,,,,,1,1,,,,,1,1,1,,,,1,1,1,,,,hare,M,,
LD,6 unfenced,DEYAVE,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,6 unfenced,POACOL,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,6 unfenced,UNCFUS,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,,,,
LD,6 unfenced,CELGRA,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,6 unfenced,SCLUNI,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,6 unfenced,LACHNA,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,6 unfenced,CRALAN,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,6 unfenced,CERFON,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
LD,6 unfenced,VIOCUN,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,6 unfenced,HYPRAD,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,6 unfenced,LEUFRA,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,6 unfenced,OLECYM,,,,,,,,,,,,,,,,,,,2,2,1,,,,1,1,1,,,,1,1,,,,,,,,
LD,6 unfenced,RYTPUM,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,6 unfenced,HEBODO,,,,,,,,,,,,,,,,,,,1,1,1,,,,2,2,1,,,,1,1,1,,,,,,,
LD,6 unfenced,OZOVAU,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
LD,6 unfenced,CHIMAC,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,6 unfenced,DRAROS,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,2,2,1,,,,,,,
LD,6 unfenced,EUPZEL,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,6 unfenced,CHIPAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hare,H,,
LD,6 unfenced,COPCHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hare,H,,
LD,6 fenced,VEGETATION,6,2,,,,,5,2,,,,,5,3,,,,,5,3,1,,,,5,2,1,,,,5,3,1,,,,,,,
LD,6 fenced,MOSS,3,,,,,,3,,,,,,4,,,,,,4,,,,,,4,,,,,,4,,,,,,,,,
LD,6 fenced,LITTER,1,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,1,,,,,,,,
LD,6 fenced,BARE GROUND,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,6 fenced,ROCK,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
LD,6 fenced,DEYAVE,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
LD,6 fenced,FESMAT,3,2,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,1,1,,,,,,,,
LD,6 fenced,POACOL,2,,,,,,2,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,6 fenced,ELYAFR,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,6 fenced,HIEPIL,3,,,,,,4,,,,,,3,,,,,,3,,,,,,3,,,,,,3,,,,,,,,,
LD,6 fenced,DISTOU,1,1,,,,,2,1,,,,,3,2,,,,,3,3,1,,,,3,2,1,,,,3,2,1,,,,hare,H,,
LD,6 fenced,CELGRA,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
LD,6 fenced,GAUDEP,2,,,,,,2,,,,,,3,,,,,,3,,,,,,3,,,,,,2,,,,,,,,,
LD,6 fenced,ANIARO,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,6 fenced,LEUFRA,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,6 fenced,LUZRUF,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,6 fenced,ACRCOL,2,,,,,,2,,,,,,2,1,,,,,3,1,,,,,2,1,,,,,3,1,,,,,,,,
LD,6 fenced,AGRCAP,1,,,,,,1,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
LD,6 fenced,WAHALB,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,6 fenced,GENCOR,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,6 fenced,ANTODO,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
LD,6 fenced,RYTSET,,,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,,,,
LD,6 fenced,RAOSUB,,,,,,,1,,,,,,2,,,,,,2,,,,,,2,,,,,,1,,,,,,,,,
LD,6 fenced,ACIAUR,,,,,,,1,,,,,,1,,,,,,1,1,,,,,1,1,,,,,1,1,1,,,,,,,
LD,6 fenced,BRALAG,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,6 fenced,BRABEL,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,6 fenced,PIMSER,,,,,,,2,,,,,,1,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
LD,6 fenced,RYTPUM,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,6 fenced,HYPRAD,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,6 fenced,CHIFSB,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,1,,,,1,1,1,,,,hare,L,,
LD,6 fenced,CHIRUB,,,,,,,,,,,,,1,1,,,,,1,1,1,,,,1,1,1,,,,1,1,1,,,,,,,
LD,6 fenced,EUPZEL,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,6 fenced,CRALAN,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,6 fenced,RUMACE,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,6 fenced,GERSES,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,6 fenced,MUEAXI,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,6 fenced,CELSPE,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,hare,L,,
LD,6 fenced,DRAROS,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,1,,,,,,,
LD,6 fenced,CERGLO,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
LD,6 fenced,UNCFUS,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,
LD,6 fenced,HIECAE,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
LD,6 fenced,PRACOL,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
LD,6 fenced,SCLUNI,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
LD,6 fenced,LYCFAS,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
LD,6 fenced,OLECYM,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,
LD,6 fenced,VIOCUN,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
LD,6 fenced,CELDIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
LD,6 fenced,CHIMAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,hare,L,,
LD,6 fenced,HELPAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
LD,6 fenced,COPCHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,hare,H,,
LD,6 fenced,OZOVAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
SD,1 unfenced,VEGETATION,4,,,,,,4,1,,,,,4,1,,,,,5,1,,,,,4,1,,,,,4,1,,,,,,,,
SD,1 unfenced,MOSS,2,,,,,,3,,,,,,2,,,,,,2,,,,,,2,,,,,,3,,,,,,,,,
SD,1 unfenced,LITTER,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
SD,1 unfenced,BARE GROUND,3,,,,,,3,,,,,,3,,,,,,3,,,,,,3,,,,,,4,,,,,,,,,
SD,1 unfenced,ROCK,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,,,,,,,,,
SD,1 unfenced,LEUFRA,3,,,,,,3,,,,,,3,,,,,,3,,,,,,3,,,,,,3,,,,,,,,,
SD,1 unfenced,HIEPIL,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,,,,
SD,1 unfenced,GENCOR,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
SD,1 unfenced,ANIARO,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
SD,1 unfenced,CELGRA,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
SD,1 unfenced,POACOL,2,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
SD,1 unfenced,RYTPUM,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
SD,1 unfenced,HYPRAD,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
SD,1 unfenced,RUMACE,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
SD,1 unfenced,PIMSER,1,,,,,,2,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
SD,1 unfenced,FESMAT,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
SD,1 unfenced,BRASIN,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
SD,1 unfenced,LUZRUF,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
SD,1 unfenced,HIECAE,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
SD,1 unfenced,RAOSUB,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
SD,1 unfenced,BRALAG,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
SD,1 unfenced,HEBPIN,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
SD,1 unfenced,RAOPAR,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
SD,1 unfenced,RAOSUB,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
SD,1 unfenced,SCLUNI,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
SD,1 unfenced,DEYAVE,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
SD,1 unfenced,HIEPRA,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
SD,1 unfenced,CHIMAC,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
SD,1 unfenced,LOTPED,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
SD,1 unfenced,OZOVAU,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
SD,1 unfenced,EUPZEL,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
SD,1 unfenced,COPPET,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
SD,1 unfenced,ACRCOL,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
