"plot.yr","plot","year","native.n","n","exotic.n","prop.native","fenced.year","simpson.R","berger.parker.I","DCA1","DCA2","x","y","soil.class","rain.class","oversow.year","terrace","water.deficit","temperature","lcdb","lenz.soil","dem.altitude","dem.slope","grazing.areas","fenced.areas","summer.winter.grazing.areas","ACACAE","ACAFIS","ACAINE","ACAPRO","ACASAC","ACIAUR","ACIGLA","ACIMON","ACRCOL","AGRCAP","AGRCAS","AGRDYE","AGRMUS","AGRSTO","ANAARV","ANABEL","ANIARO","ANIFIL","ANTODO","ANTSOL","APHARV","ARESER","ARIFRU","ASTNER","BLEPEN","BRABEL","BRACAS","BRALAG","BRAMON","BRAORB","BRASIN","BROHOR","BULHOO","CARALP","CARAUS","CARAVO","CARBRE","CARCOL","CARCOR","CARDEB","CARDIA","CARECH","CARFLA","CARGAU","CARKAL","CARLAC","CARMUE","CAROVA","CARRES","CARSIN","CARTES","CELALL","CELALP","CELDUR","CELGRA","CELLAR","CELMON","CELRHI","CELSPE","CELTRA","CELVIS","CERFON","CERGLO","CERSEM","CHIAUS","CHIFLA","CHIFSB","CHIMAC","CHIPAL","CHIRUB","COLAPE","COPATR","COPCHE","COPDUM","COPFOW","COPPET","COPPRO","CORSAR","CRAINC","CRALAN","CRASIN","CRATAR","CRATARN","CRAUNI","CRAWHI","CRECAP","CYNCRI","DACGLO","DESNOV","DEYAVE","DIAARM","DICCRI","DISTOU","DRAACE","DRAPRO","DRAPRS","DRAROS","DROARC","ECHVUL","ELEACU","ELEGRA","ELYAFR","ELYSOL","EPIALS","EPIANG","EPIATR","EPICHI","EPICHL","EPICIL","EPIGLA","EPIMAC","EUCAUD","EUCLAT","EUCTRA","EUPMON","EUPZEL","EXOBID","FESMAT","FESNOV","FESRUB","GALAPA","GALDRY","GALPER","GALPRO","GAUCRA","GAUDEP","GENBEL","GENCOR","GENGRI","GERBRE","GERMIC","GERSES","GINTRI","GLYFLU","GONMIC","HALBID","HEBANO","HEBBRA","HEBCAN","HEBGLA","HEBLYC","HEBMAC","HEBMVB","HEBODO","HEBPIM","HEBPIN","HEBRAK","HELDEP","HELPAR","HIEAUR","HIECAE","HIEMUR","HIENOV","HIEPIL","HIEPOL","HIEPRA","HOLLAN","HYDMON","HYDNOV","HYDSUL","HYPJAP","HYPPER","HYPRAD","HYPRIV","ISOAUC","JUNART","JUNEFF","JUNSQU","KELCRO","KELDIE","KOENOV","LACLYA","LAGSTR","LEPPEC","LEPPSP","LEPPUS","LEPSCO","LEPSQU","LEUFRA","LIMLIN","LINCAT","LOBANG","LOBION","LOTPED","LUZBAN","LUZCRI","LUZLIM","LUZPUM","LUZRUF","LUZULO","LYCAUS","LYCFAS","LYCSCA","LYPANT","MELALP","MENCUN","MICSCA","MICUNI","MIMMOS","MONFON","MUEAXI","MUECOM","MYCMUR","MYOCAE","MYRDIV","MYRNUM","NERCIL","NERDEP","NERSET","OLECYM","OLENUM","OPHCOR","ORECOL","OREPEC","ORERAM","ORERIG","ORESTR","OROMIN","OXAEXI","OZOLEP","OZOVAU","PENPUM","PHLPRA","PHOCOO","PHYALP","PILAUR","PILCAE","PILOFF","PILPRA","PIMCON","PIMMES","PIMORE","PIMSER","PIMTRA","PLATRI","PLAUNI","POAANN","POACIT","POACOL","POADIP","POAIMB","POALIN","POAPAL","POAPRA","POATRI","PODHAL","PODNIV","POLCYS","POLVES","POTCHE","PRAANG","PRACOL","PRUVUL","PSELUT","PSYOBT","PTEAUS","RANAMP","RANCHE","RANFOL","RANGLA","RANGRA","RANINS","RANMAC","RANMUL","RAOGLA","RAOGRA","RAOHOO","RAOPAR","RAOSUB","ROSRUB","RUMACE","RUMCRI","RUMFLE","RYTAUS","RYTBUC","RYTCLA","RYTGRA","RYTNIG","RYTPUM","RYTSET","RYTTHO","SAGPRO","SCHARU","SCHHAA","SCHHYD","SCHNIT","SCHPAU","SCHPHO","SCHROU","SCLBIF","SCLUNI","SENWAI","STAMIN","STEGRA","STEGRM","TAROFF","THELON","TRIARV","TRIDUB","TRIPRA","TRIREP","UNCDIV","UNCFUS","UNCRUB","VERARV","VERSER","VERTHA","VERVIR","VIOCUN","VITAUS","WAHALB"
"G1-2016","G1",2016,7,11,4,0.636363636363636,"Unfenced",7.37912339043957,5.90086206896552,0.0923858424696511,2.11293611542627,1593492.10863508,5325820.88531847,"Bealey",30,"No","Slope",2,50,"Tall Tussock Grassland","BLA",1464,32,,"","Ungrazed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G2-2007","G2",2007,5,8,3,0.625,"Unfenced",4.04969747116926,3.25925925925926,0.119587709293784,2.17162295176465,1593436.11180076,5325699.93407866,"Bealey",30,"No","Slope",3,50,"Tall Tussock Grassland","BLA",1413,30,21,"","Ungrazed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G2-2016","G2",2016,7,10,3,0.7,"Unfenced",9.04211864743513,7.125,0.12519544081707,1.92146878241169,1593436.11180076,5325699.93407866,"Bealey",30,"No","Slope",3,50,"Tall Tussock Grassland","BLA",1413,30,21,"","Ungrazed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,90,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89
"G3-2007","G3",2007,16,24,8,0.666666666666667,"Unfenced",18.5285778166223,12.9855769230769,0.18405063682607,1.75199466385882,1593369.11133383,5325523.00343698,"Bealey",30,"No","Slope",17,56,"Tall Tussock Grassland","BLA",1300,27,21,"","Ungrazed",0,137,0,0,0,0,0,0,0,208,0,0,0,0,0,2,108,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,60,137,0,0,3,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,108,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,52,0,89,0,0,0,0,0,0,0,0
"G3-2016","G3",2016,21,32,11,0.65625,"Unfenced",24.3490426412923,15.6844262295082,0.162068626802485,1.60477873195686,1593369.11133383,5325523.00343698,"Bealey",30,"No","Slope",17,56,"Tall Tussock Grassland","BLA",1300,27,21,"","Ungrazed",14,0,0,0,0,0,0,0,0,0,0,126,0,0,0,14,117,0,23,137,0,0,0,0,67,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,244,194,89,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,89,0,0,0,0,0,0,0,194,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,138,232,0,0,89,0,0,0,0,0,0,14,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,146,174,89,0,0,0,0,0,0,0,174
"G4-2007","G4",2007,10,12,2,0.833333333333333,"Unfenced",9.09345886251466,6.62551440329218,0.126018170551616,1.96292814516865,1593307.11034806,5325355.06905967,"Bealey",30,"No","Slope",29,60,"Tall Tussock Grassland","BLA",1220,29,21,"","Ungrazed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4-2016","G4",2016,15,18,3,0.833333333333333,"Unfenced",10.3851987299427,6.24226804123711,0.0813214382621928,2.23571305817652,1593307.11034806,5325355.06905967,"Bealey",30,"No","Slope",29,60,"Tall Tussock Grassland","BLA",1220,29,21,"","Ungrazed",0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,2,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,33,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89
"H1-2007","H1",2007,5,12,7,0.416666666666667,"Unfenced",8.39173770491803,6.66346153846154,0.181234586007435,1.61729475614496,1597788.79282729,5319434.50349354,"Bealey",30,"No","Slope",50,68,"Low Producing Grassland","BLA",1112,33,15,"","Summer",0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,89,0,0,0,0,0,0,0,0,0,0
"H1-2016","H1",2016,8,18,10,0.444444444444444,"Unfenced",9.26013882735194,6.23636363636364,0.160510610277956,1.00023106198453,1597788.79282729,5319434.50349354,"Bealey",30,"No","Slope",50,68,"Low Producing Grassland","BLA",1112,33,15,"","Summer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,2,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,220,0,0,0,0,220,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,2,0,0,0,0,0,0,0,0,0,2
"H2-2007","H2",2007,2,12,10,0.166666666666667,"Unfenced",8.62870696104806,6.69545454545455,0.231164100827385,1.27072763815057,1597869.79152907,5319634.4242086,"Bealey",30,"No","Slope",76,72,"Low Producing Grassland","BLA",1013,26,15,"","Summer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,178,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,137,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,89,0,220,0,0,0,0,0,0,0,0,0,0
"H2-2016","H2",2016,5,18,13,0.277777777777778,"Unfenced",11.9217601255508,8.56896551724138,0.224707545169961,0.561984678754804,1597869.79152907,5319634.4242086,"Bealey",30,"No","Slope",76,72,"Low Producing Grassland","BLA",1013,26,15,"","Summer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,89,208,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,232,0,0,0,0,0,0,0,0,0,0
"H3-2007","H3",2007,9,15,6,0.6,"Unfenced",11.2297434136116,8.85454545454546,0.157837086626857,1.9547589741598,1597951.79452971,5319869.33279806,"Bealey",30,"No","Slope",74,72,"Low Producing Grassland","BLA",1001,25,15,"","Summer",0,0,0,0,0,0,0,0,174,2,0,0,0,0,0,0,208,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,208,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,2,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H3-2016","H3",2016,14,21,7,0.666666666666667,"Unfenced",12.8015233726258,9.89090909090909,0.148260092031177,1.96752898125322,1597951.79452971,5319869.33279806,"Bealey",30,"No","Slope",74,72,"Low Producing Grassland","BLA",1001,25,15,"","Summer",89,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,220,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,75,194,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,185,0,0,0,220,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2,174,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208
"H4-2007","H4",2007,12,19,7,0.631578947368421,"Unfenced",10.085309954735,7.24137931034483,0.130913890104737,2.10503661440807,1598018.79367672,5320036.26668638,"Bealey",30,"No","Slope",57,68,"Low Producing Grassland","BLA",1088,23,15,"","Summer",0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,160,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,208,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89
"H4-2016","H4",2016,13,17,4,0.764705882352941,"Unfenced",11.5664579541318,7.68534482758621,0.119126933425818,2.01578823843823,1598018.79367672,5320036.26668638,"Bealey",30,"No","Slope",57,68,"Low Producing Grassland","BLA",1088,23,15,"","Summer",0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,153,0,0,0,137,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,89,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
